1.0,77.0,188.0,430.0,980.0,0.439,142.0,363.0,0.391,142.0,363.0,0.391,0.511,173.0,210.0,0.824,36.0,65.0,209.0,96.0,110.0,14.0,126.0,168.0,1175.0,0.544,0.37,0.214,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.4,-1.0,0.0
-1.0,79.0,215.0,126.0,288.0,0.438,11.0,63.0,0.175,11.0,63.0,0.175,0.457,88.0,155.0,0.568,84.0,132.0,216.0,55.0,42.0,37.0,86.0,87.0,351.0,0.485,0.219,0.538,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,19.2,-1.0,1.0
0.0,83.0,250.0,175.0,326.0,0.537,0.0,0.0,-1.0,0.0,0.0,-1.0,0.537,69.0,128.0,0.539,50.0,116.0,345.0,19.0,22.0,167.0,117.0,187.0,419.0,0.542,0.0,0.393,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,23.2,-1.0,0.0
1.0,75.0,195.0,284.0,732.0,0.388,52.0,159.0,0.327,52.0,159.0,0.327,0.423,230.0,336.0,0.685,18.0,99.0,306.0,431.0,177.0,56.0,273.0,198.0,850.0,0.477,0.217,0.459,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,23.4,-1.0,0.0
2.0,77.0,200.0,579.0,1228.0,0.471,122.0,354.0,0.345,122.0,354.0,0.345,0.521,346.0,444.0,0.779,82.0,167.0,685.0,375.0,90.0,55.0,283.0,128.0,1626.0,0.565,0.288,0.362,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.4,-1.0,0.0
1.0,75.0,191.0,395.0,847.0,0.466,107.0,296.0,0.361,107.0,296.0,0.361,0.53,208.0,282.0,0.738,29.0,102.0,269.0,155.0,136.0,16.0,188.0,165.0,1105.0,0.563,0.349,0.333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.1,-1.0,1.0
1.0,73.0,190.0,141.0,392.0,0.36,68.0,220.0,0.309,68.0,220.0,0.309,0.446,95.0,128.0,0.742,18.0,70.0,88.0,252.0,66.0,5.0,148.0,82.0,445.0,0.491,0.561,0.327,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24.6,-1.0,0.0
1.0,73.0,185.0,469.0,1195.0,0.392,214.0,585.0,0.366,214.0,585.0,0.366,0.482,279.0,389.0,0.717,17.0,69.0,259.0,246.0,112.0,40.0,323.0,235.0,1431.0,0.519,0.49,0.326,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,-1.0,0.0
0.0,81.0,241.0,528.0,1030.0,0.513,46.0,134.0,0.343,46.0,134.0,0.343,0.535,339.0,440.0,0.77,70.0,132.0,560.0,249.0,89.0,81.0,312.0,248.0,1441.0,0.582,0.13,0.427,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.1,-1.0,0.0
2.0,81.0,221.0,644.0,1300.0,0.495,101.0,299.0,0.338,101.0,299.0,0.338,0.534,344.0,441.0,0.78,91.0,186.0,925.0,229.0,162.0,256.0,228.0,262.0,1733.0,0.574,0.23,0.339,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.8,-1.0,0.0
1.0,76.0,200.0,431.0,915.0,0.471,61.0,205.0,0.298,61.0,205.0,0.298,0.504,205.0,311.0,0.659,41.0,66.0,546.0,152.0,204.0,105.0,159.0,220.0,1128.0,0.531,0.224,0.34,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.0,-1.0,0.0
2.0,81.0,200.0,490.0,985.0,0.497,20.0,89.0,0.225,20.0,89.0,0.225,0.508,230.0,310.0,0.742,109.0,191.0,683.0,125.0,118.0,96.0,157.0,275.0,1230.0,0.543,0.09,0.315,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.5,-1.0,0.0
1.0,73.0,195.0,518.0,1150.0,0.45,133.0,390.0,0.341,133.0,390.0,0.341,0.508,280.0,428.0,0.654,43.0,74.0,484.0,607.0,235.0,49.0,337.0,288.0,1449.0,0.535,0.339,0.372,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,22.6,-1.0,0.0
1.0,76.0,184.0,119.0,261.0,0.456,13.0,59.0,0.22,13.0,59.0,0.22,0.481,77.0,146.0,0.527,90.0,140.0,273.0,236.0,63.0,3.0,125.0,74.0,328.0,0.496,0.226,0.559,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,27.5,-1.0,0.0
2.0,79.0,210.0,403.0,941.0,0.428,121.0,366.0,0.331,121.0,366.0,0.331,0.493,336.0,429.0,0.783,76.0,172.0,700.0,207.0,124.0,17.0,236.0,271.0,1263.0,0.552,0.389,0.456,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.1,-1.0,0.0
2.0,79.0,227.0,661.0,1338.0,0.494,17.0,81.0,0.21,17.0,81.0,0.21,0.5,437.0,651.0,0.671,46.0,178.0,889.0,295.0,86.0,69.0,293.0,245.0,1776.0,0.539,0.061,0.487,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.2,-1.0,0.0
0.0,85.0,245.0,421.0,854.0,0.493,2.0,9.0,0.222,2.0,9.0,0.222,0.494,344.0,462.0,0.745,47.0,142.0,697.0,135.0,55.0,281.0,158.0,159.0,1188.0,0.553,0.011,0.541,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.4,-1.0,0.0
0.0,83.0,240.0,416.0,771.0,0.54,0.0,0.0,-1.0,0.0,0.0,-1.0,0.54,223.0,354.0,0.63,63.0,163.0,739.0,58.0,37.0,444.0,147.0,271.0,1055.0,0.562,0.0,0.459,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.5,-1.0,0.0
0.0,84.0,257.0,345.0,711.0,0.485,0.0,2.0,0.0,0.0,2.0,0.0,0.485,283.0,426.0,0.664,87.0,138.0,710.0,91.0,82.0,255.0,258.0,265.0,973.0,0.533,0.003,0.599,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,22.5,-1.0,0.0
0.0,81.0,275.0,95.0,220.0,0.432,9.0,34.0,0.265,9.0,34.0,0.265,0.452,81.0,133.0,0.609,42.0,112.0,154.0,17.0,5.0,19.0,66.0,97.0,280.0,0.494,0.155,0.605,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.9,-1.0,0.0
